"CSIScontractID","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","MajorCommandID","simplearea"
8570750,NA,"2008-09-27","2008-09-27",6,480143000,480143000,480143000,2005,2008,0,"","W91GER05C0002",NA,NA,23356,"","2100","W91GER",NA,NA,"J","000","","A",NA,"True",NA,NA,480143000,"2005-05-24 00:00:00.0000000","2008-09-27 00:00:00.0000000",0,0,0,93918000,93918000,93918000,386225000,386225000,386225000,NA,0,1,0,0,0,5,1,1,1,NA,NA,1,NA,"Definitive Contract","2005-05-24 00:00:00.0000000","2005-05-24 00:00:00.0000000","","ORG-2874","Products"
585366,NA,NA,"2003-08-15",6,15563104,0,0,2003,2005,0,"","DAHA0403C0002",NA,NA,23356,"","2100","",NA,NA,"J","","","A",NA,"True",NA,NA,15563104,"2002-12-09 00:00:00.0000000","2005-01-31 00:00:00.0000000",1628476,0,0,0,0,0,13934628,0,0,NA,0,1,0,5,1,0,0,1,1,NA,NA,5,NA,"Definitive Contract","2003-08-15 00:00:00.0000000","","","ORG-2869","Services"
2966378,NA,"2009-09-30","2009-09-30",33,140649656,0,0,2003,2011,0,"","N0003003C0055",NA,NA,23356,"","","",NA,NA,"V","","","E",NA,"False",NA,NA,140649656,"2002-12-19 00:00:00.0000000","2011-07-08 00:00:00.0000000",8546556,0,0,95672344,0,0,0,0,0,NA,0,1,0,7,1,6,1,0,1,1,0,1,NA,"Definitive Contract","2006-12-31 00:00:00.0000000","2006-12-31 00:00:00.0000000","","ORG-2942","Products"
7882098,NA,"2011-09-30","2011-09-30",77,245737502.41,372469085.27,372469085.27,2006,2011,0,"","W15QKN06C0161",NA,NA,23356,"","2100","W15QKN",NA,NA,"","000","","A",NA,"False",NA,NA,245737502.41,"2006-06-29 00:00:00.0000000","2011-09-22 00:00:00.0000000",18815197,183661500.71,183661500.71,4868113.92,31284636.07,31284636.07,114838285,114838285,114838285,NA,0,1,0,9,1,13,1,1,1,NA,NA,2,NA,"Definitive Contract","2009-06-29 00:00:00.0000000","2009-06-29 00:00:00.0000000","","ORG-2877","R&D"
24934515,NA,"2006-04-24","2006-04-24",1,435000,435000,435000,2006,2006,1,"W91GET06A5002","0017",NA,NA,77547,"","2100","W91GET",NA,NA,"J","000","","A",NA,"True",NA,NA,435000,"2006-04-24 00:00:00.0000000","2006-04-24 00:00:00.0000000",0,0,0,0,0,0,435000,435000,435000,1,0,0,0,0,0,0,0,1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract","2006-04-24 00:00:00.0000000","2006-04-24 00:00:00.0000000","","ORG-2874","Products"
18036977,NA,"2009-07-14","2007-07-14",11,9222164,0,0,2005,2007,1,"GS35F4655H","W91CRB05F0080",NA,NA,132881,"","2100","W91CRB",NA,NA,"2","000","","A",NA,"",NA,NA,9222164,"2005-07-15 00:00:00.0000000","2007-06-28 00:00:00.0000000",0,0,0,823037,0,0,0,0,0,NA,0,1,0,0,0,1,1,0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule","2006-07-14 00:00:00.0000000","","","ORG-2877","Services"
24923089,NA,"2013-06-30","2013-06-30",5,15201956.85,15201956.85,15201956.85,2012,2013,1,"W91B4M10D4010","0085",NA,NA,277120,"","2100","",NA,NA,"J","000","","A",NA,"True",NA,NA,15201956.85,"2012-09-01 00:00:00.0000000","2013-02-01 00:00:00.0000000",0,0,0,0,0,0,9988957.71,9988957.71,9988957.71,NA,0,1,0,0,0,0,0,1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract","2013-01-31 00:00:00.0000000","2013-01-31 00:00:00.0000000","","ORG-4774","Services"
4075981,NA,NA,"2005-01-12",1,84000,0,0,2004,2004,0,"","SP047004MX894",NA,NA,23356,"","97AS","0400",NA,NA,"J","000","","A",NA,"True",NA,NA,84000,"2004-03-10 00:00:00.0000000","2004-03-10 00:00:00.0000000",0,0,0,0,0,0,84000,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,NA,"Purchase Order","2005-01-12 00:00:00.0000000","","","","Products"
21601745,NA,NA,"2006-04-15",1,3264,0,0,2006,2006,1,"SPM30006D2995","100H",NA,NA,173517,"","97AS","SPM300",NA,NA,"J","000","","A",NA,"True",NA,NA,3264,"2006-04-10 00:00:00.0000000","2006-04-10 00:00:00.0000000",0,0,0,0,0,0,3264,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2006-04-15 00:00:00.0000000","","","ORG-2786","Products"
18175644,NA,"2011-06-30","2011-06-30",16,41455176,41455176,41455176,2008,2011,1,"H9400304D0001","0024",NA,NA,327792,"","9771","H94003",NA,NA,"U","000","FAIR","A",NA,"False",NA,NA,41455176,"2007-12-18 00:00:00.0000000","2011-01-27 00:00:00.0000000",0,0,0,7751224,7751224,7751224,3336000,33703952,33703952,NA,0,1,0,0,0,3,1,0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract","2010-09-30 00:00:00.0000000","2010-09-30 00:00:00.0000000","","","R&D"
18625542,NA,"2009-09-14","2009-09-14",4,2075133.77,2075133.77,2075133.77,2008,2010,1,"M6785402A9010","0057",NA,NA,87820,"","1700","M67854",NA,NA,"J","000","","A",NA,"True",NA,NA,2075133.77,"2008-09-10 00:00:00.0000000","2010-04-15 00:00:00.0000000",0,0,0,0,0,0,2041230,2041230,2041230,NA,1,1,0,0,0,0,0,1,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract","2009-09-14 00:00:00.0000000","2009-09-14 00:00:00.0000000","","ORG-2943","Services"
9779608,NA,"2011-06-08","2011-06-08",33,38802590.51,38802591,53902890,2006,2011,1,"DTRA0103D0017","0026",NA,NA,214147,"","9761","HDTRA1",NA,NA,"U","000","","A",NA,"False",NA,NA,38802590.51,"2006-09-08 00:00:00.0000000","2011-07-25 00:00:00.0000000",0,0,0,16308671,15298039,0,3e+05,23504552,53902890,NA,0,1,0,0,0,4,1,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2009-09-07 00:00:00.0000000","2009-09-07 00:00:00.0000000","","","R&D"
8257967,NA,"2006-09-30","2006-09-30",26,11102340.37,0,0,2005,2008,0,"","W9128A05C0005",NA,NA,23356,"","2100","W9128A",NA,NA,"J","000","","A",NA,"True",NA,NA,11102340.37,"2005-01-13 00:00:00.0000000","2008-07-21 00:00:00.0000000",314300.37,0,0,753665,0,0,10034375,0,0,NA,0,1,0,23,1,1,1,1,1,NA,NA,1,NA,"Definitive Contract","2006-07-22 00:00:00.0000000","2006-07-22 00:00:00.0000000","","ORG-2872","Services"
19884314,NA,NA,"2003-12-13",1,164389,0,0,2004,2004,1,"SP020003D1666","F954",NA,NA,51028,"","97AS","0120",NA,NA,"J","000","","A",NA,"True",NA,NA,164389,"2003-11-26 00:00:00.0000000","2003-11-26 00:00:00.0000000",0,0,0,0,0,0,164389,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2003-12-13 00:00:00.0000000","","","","Products"
2932252,NA,"2008-07-17","2008-07-17",13,3998963.4,0,0,2006,2012,0,"","M6785406C4968",NA,NA,23356,"","1700","M67854",NA,NA,"","000","","A",NA,"True",NA,NA,3998963.4,"2006-09-08 00:00:00.0000000","2012-04-23 00:00:00.0000000",-1417737,0,0,1750400,0,0,3154000,0,0,NA,1,1,0,2,1,4,1,1,1,NA,NA,1,NA,"Definitive Contract","2007-09-10 00:00:00.0000000","","","ORG-2943","Services"
8255546,NA,"2010-11-13","2010-11-13",19,63735962.25,76212343.68,76295343.68,2007,2010,0,"","W9127S07C0008",NA,NA,23356,"","2100","W9127S",NA,NA,"J","000","","A",NA,"True",NA,NA,63735962.25,"2007-08-10 00:00:00.0000000","2020-07-13 00:00:00.0000000",12523511,15176319.07,15176319.07,24722400.25,27442764.61,27412764.61,16096651,16096651,16209651,NA,0,1,0,6,1,9,1,1,1,NA,NA,1,NA,"Definitive Contract","2007-11-08 00:00:00.0000000","2007-11-08 00:00:00.0000000","","ORG-2872","Services"
24596874,NA,"2010-04-23","2010-04-23",77,157826668.9876,159024495.934,159024495.934,2008,2013,1,"W900KK07D0001","0019",NA,NA,52066,"","2100","W900KK",NA,NA,"","000","","A",NA,"",NA,NA,157826668.9876,"2007-11-09 00:00:00.0000000","2013-09-26 00:00:00.0000000",0,0,0,0,0,0,4484343,4484343,4484343,NA,1,1,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2008-09-19 00:00:00.0000000","2008-09-19 00:00:00.0000000","","ORG-3960","Services"
24624710,NA,"2008-05-30","2008-05-30",1,11072457,11072457,11072457,2007,2007,1,"W911QY05D0002","0005",NA,NA,436481,"","2100","W911QY",NA,NA,"J","000","FAIR","A",NA,"True",NA,NA,11072457,"2007-09-26 00:00:00.0000000","2007-09-26 00:00:00.0000000",0,0,0,0,0,0,11072457,11072457,11072457,4,0,0,0,0,0,0,0,0,1,NA,NA,4,"MULTIPLE AWARD","Indefinite Delivery Contract","2008-05-30 00:00:00.0000000","2008-05-30 00:00:00.0000000","","ORG-2877","Products"
9438252,NA,"2009-06-30","2009-06-30",15,49237520.19,49237520.19,49237520.19,2007,2010,1,"DCA20002D5006","0073",NA,NA,389002,"","97AK","",NA,NA,"","000","FAIR","A",NA,"False",NA,NA,49237520.19,"2007-08-01 00:00:00.0000000","2010-08-25 00:00:00.0000000",0,0,0,23268478.74,26849185.19,26849185.19,1317190,22388335,22388335,NA,0,1,0,0,0,8,1,0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract","2008-07-31 00:00:00.0000000","2008-07-31 00:00:00.0000000","","","Services"
544405,NA,NA,"2001-11-30",4,1672270,0,0,2000,2001,0,"","DACA5600C2009",NA,NA,23356,"","2100","CA56",NA,NA,"J","1000","","A",NA,"True",NA,NA,1672270,"2000-02-29 00:00:00.0000000","2001-08-01 00:00:00.0000000",-43556,0,0,290940,0,0,1424886,0,0,NA,0,1,0,1,1,2,1,1,1,NA,NA,5,NA,"Definitive Contract","1999-11-29 00:00:00.0000000","","","ORG-2872","Services"
10000024,NA,"2011-05-20","2011-05-20",2,63743.07,63743.07,63743.07,2010,2010,1,"FA480110D0001","0017",NA,NA,414404,"","5700","FA4801",NA,NA,"J","000","","D",NA,"True",NA,NA,63743.07,"2010-08-27 00:00:00.0000000","2010-09-25 00:00:00.0000000",0,0,0,6348.24,6348.24,6348.24,57394.83,57394.83,57394.83,NA,0,1,0,0,0,1,1,0,1,NA,NA,8,"SINGLE AWARD","Indefinite Delivery Contract","2011-05-20 00:00:00.0000000","2011-05-20 00:00:00.0000000","","ORG-2835","Services"
20591053,NA,"2008-01-11","2008-01-11",1,2230597,2230597,2230597,2007,2007,1,"SPM1C107D0009","0089",NA,NA,119473,"","97AS","SPM1C1",NA,NA,"J","000","","A",NA,"True",NA,NA,2230597,"2007-08-17 00:00:00.0000000","2007-08-17 00:00:00.0000000",0,0,0,0,0,0,2230597,2230597,2230597,26,0,0,0,0,0,0,0,1,1,NA,NA,26,"SINGLE AWARD","Indefinite Delivery Contract","2008-01-11 00:00:00.0000000","2008-01-11 00:00:00.0000000","","ORG-2790","Products"
3343381,NA,"2011-01-31","2011-01-31",91,88100691.9,0,0,2004,2011,0,"","N0042104C0013",NA,NA,23356,"","1700","",NA,NA,"","000","","A",NA,"False",NA,NA,88100691.9,"2003-12-16 00:00:00.0000000","2011-01-06 00:00:00.0000000",25256459,0,0,0,0,0,1,0,0,NA,0,1,0,22,1,2,1,1,1,NA,NA,27,NA,"Definitive Contract","2004-12-19 00:00:00.0000000","2008-12-20 00:00:00.0000000","","ORG-2936","Services"
4313535,NA,"2012-11-14","2012-11-14",1,149407,149407,149407,2012,2012,0,"","SPEYM112M0618",NA,NA,23356,"","97AS","SPEYM1",NA,NA,"J","000","","F",NA,"True",NA,NA,149407,"2012-09-21 00:00:00.0000000","2012-09-21 00:00:00.0000000",0,0,0,0,0,0,149407,149407,149407,2,0,0,0,0,0,0,0,0,1,NA,NA,2,NA,"Purchase Order","2012-11-14 00:00:00.0000000","2012-11-14 00:00:00.0000000","","ORG-2784","Products"
9171481,NA,"2010-06-30","2010-06-30",72,743962852,0,0,2006,2010,1,"DAAE0700DM051","0027",NA,NA,434202,"","2100","W56HZV",NA,NA,"J","000","","A",NA,"True",NA,NA,743962852,"2006-04-07 00:00:00.0000000","2010-08-25 00:00:00.0000000",149609071,0,0,43032296,0,0,463950497,0,0,NA,0,1,0,7,1,23,1,1,1,NA,NA,17,"SINGLE AWARD","Indefinite Delivery Contract","2008-09-30 00:00:00.0000000","2008-09-30 00:00:00.0000000","","ORG-2877","Products"
21284882,NA,"2008-06-09","2008-06-09",1,148833,148833,148833,2008,2008,1,"SPM20005D6184","H098",NA,NA,86797,"","97AS","SPM200",NA,NA,"J","000","","A",NA,"True",NA,NA,148833,"2008-05-17 00:00:00.0000000","2008-05-17 00:00:00.0000000",0,0,0,0,0,0,148833,148833,148833,4,0,0,0,0,0,0,0,1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract","2008-06-09 00:00:00.0000000","2008-06-09 00:00:00.0000000","","ORG-2785","Products"
25655238,NA,"2013-08-15","2013-08-15",2,376500,376500,376500,2013,2013,1,"FA300208D0029","0048",NA,NA,66149,"","5700","FA3002",NA,NA,"J","000","","A",NA,"True",NA,NA,376500,"2013-05-14 00:00:00.0000000","2013-09-23 00:00:00.0000000",0,0,0,0,0,0,378950,378950,378950,NA,1,1,0,0,0,0,0,1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract","2013-08-15 00:00:00.0000000","2013-08-15 00:00:00.0000000","","ORG-2843","Services"
1322880,NA,"2013-02-26","2013-02-26",31,105353813.4302,105353813.4402,105353813.4402,2008,2013,0,"","FA527008C0003",NA,NA,23356,"","5700","FA5270",NA,NA,"J","000","","A",NA,"True",NA,NA,105353813.4302,"2008-09-29 00:00:00.0000000","2013-07-24 00:00:00.0000000",334556.62,334556.62,334556.62,0,0,0,99265048.54,99265048.54,99265048.54,NA,1,1,0,6,1,0,0,1,1,NA,NA,4,NA,"Definitive Contract","2013-02-26 00:00:00.0000000","2013-02-26 00:00:00.0000000","","ORG-2836","Services"
17822315,NA,"2012-01-22","2012-01-22",18,7077615,10590070.74,10590070.74,2009,2012,1,"GS35F0717N","FA703709F0025",NA,NA,432251,"","5700","FA7037",NA,NA,"","000","FAIR","A",NA,"False",NA,NA,7077615,"2008-10-23 00:00:00.0000000","2012-01-06 00:00:00.0000000",0,0,0,4500743,7374994.32,564755.26,2228615,3168076.42,9961315.48,NA,0,1,0,0,0,3,1,0,1,NA,NA,2,"MULTIPLE AWARD","Federal Supply Schedule","2009-10-22 00:00:00.0000000","2011-10-22 00:00:00.0000000","","","Services"
24865945,NA,"2012-02-03","2012-02-03",8,4061651.77,4061651.77,4061651.77,2011,2013,1,"W912P808D0081","0007",NA,NA,280738,"","2100","W912P8",NA,NA,"J","000","FAIR","D",NA,"True",NA,NA,4061651.77,"2011-03-10 00:00:00.0000000","2012-11-20 00:00:00.0000000",7607.71,7607.71,7607.71,-475000,-475000,-475000,4514456.8,4514456.8,4514456.8,NA,0,1,0,2,1,1,1,0,1,NA,NA,3,"MULTIPLE AWARD","Indefinite Delivery Contract","2012-02-03 00:00:00.0000000","2012-02-03 00:00:00.0000000","","ORG-2872","Services"
18661490,NA,"2008-09-30","2008-09-30",13,23664141.9775,23664141.9775,23664141.9775,2008,2013,1,"N0001907D0018","0002",NA,NA,366387,"","","",NA,NA,"","","","D",NA,"True",NA,NA,23664141.9775,"2007-11-20 00:00:00.0000000","2013-06-20 00:00:00.0000000",0,0,0,-277800.8125,-277800.8125,-277800.8125,3298508,3298508,3298508,NA,0,1,0,0,0,1,1,0,1,NA,NA,7,"SINGLE AWARD","Indefinite Delivery Contract","2008-09-30 00:00:00.0000000","2011-09-30 00:00:00.0000000","","ORG-2936","Products"
3476172,NA,"2010-02-01","2010-02-01",13,2208649,0,0,2006,2011,0,"","N6274204C1311",NA,NA,23356,"","1700","N40192",NA,NA,"","000","","A",NA,"True",NA,NA,2208649,"2005-12-05 00:00:00.0000000","2011-04-27 00:00:00.0000000",27734,0,0,1993691,0,0,0,0,0,NA,0,1,0,1,1,7,1,1,1,NA,NA,2,NA,"Definitive Contract","2007-02-06 00:00:00.0000000","","","ORG-2940","Services"
23163512,NA,NA,"2002-12-31",2,3391645,0,0,2002,2002,1,"V797P00FDF20012","DABT3902F0034",NA,NA,168921,"","2100","BT39",NA,NA,"Z","1000","FAIR","A",NA,"False",NA,NA,3391645,"2002-04-30 00:00:00.0000000","2002-07-29 00:00:00.0000000",-286691,0,0,0,0,0,3678336,0,0,NA,0,1,0,1,1,0,0,0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract","2002-12-31 00:00:00.0000000","","","ORG-2854","Services"
9453508,NA,NA,"2009-03-22",1,2542392,0,0,2000,2000,1,"DCA20099D0050","AT89900048",NA,NA,295874,"","97AK","ZD11",NA,NA,"J","1000","","A",NA,"True",NA,NA,2542392,"2000-04-30 00:00:00.0000000","2000-04-30 00:00:00.0000000",0,0,0,0,0,0,2542392,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2009-03-22 00:00:00.0000000","","","","Services"
3481486,NA,NA,"2002-03-11",1,203877,0,0,2001,2001,0,"","N6283600C2516",NA,NA,23356,"","1700","C2836",NA,NA,"J","2000","","A",NA,"True",NA,NA,203877,"2001-05-30 00:00:00.0000000","2001-05-30 00:00:00.0000000",0,0,0,0,0,0,203877,0,0,6,0,0,0,0,0,0,0,1,1,NA,NA,6,NA,"Definitive Contract","2002-03-11 00:00:00.0000000","","","ORG-2940","Services"
4157395,NA,"2022-04-30","2017-04-30",25,42690711.59,42690711.59,63840711.59,2002,2013,0,"","SP060002C5203",NA,NA,23356,"","97AS","",NA,NA,"J","000","URG","D",NA,"True",NA,NA,42690711.59,"2002-03-15 00:00:00.0000000","2013-09-19 00:00:00.0000000",0,0,0,31620000,31620000,1170000,2191600,10818000,62418000,NA,1,1,0,3,1,2,1,0,1,0,0,2,NA,"Definitive Contract","2007-04-30 00:00:00.0000000","2022-04-30 00:00:00.0000000","","ORG-2775","Services"
10119499,NA,NA,"2006-09-30",1,379060,0,0,2005,2005,1,"FA890304D8670","0166",NA,NA,192614,"","5700","FA8903",NA,NA,"U","000","FAIR","A",NA,"False",NA,NA,379060,"2005-05-10 00:00:00.0000000","2005-05-10 00:00:00.0000000",0,0,0,0,0,0,379060,0,0,30,0,0,0,0,0,0,0,0,1,NA,NA,30,"MULTIPLE AWARD","Indefinite Delivery Contract","2006-09-30 00:00:00.0000000","","","ORG-2825","Services"
19328545,NA,"2010-09-02","2010-09-02",4,2250000,2399999.6,2399999.6,2009,2010,1,"N6523607D6868","0385",NA,NA,395075,"","1700","N65236",NA,NA,"U","000","","A",NA,"False",NA,NA,2250000,"2009-09-03 00:00:00.0000000","2010-08-20 00:00:00.0000000",0,0,0,0,0,0,2250000,2399999.6,2399999.6,NA,0,1,0,0,0,0,0,1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract","2010-08-13 00:00:00.0000000","2010-08-13 00:00:00.0000000","","ORG-2944","Services"
19477290,NA,NA,"2002-10-20",2,1835867,0,0,2002,2004,1,"NAS501143","DAAB3202F0339",NA,NA,230609,"","2100","",NA,NA,"J","","","A",NA,"True",NA,NA,1835867,"2002-09-23 00:00:00.0000000","2004-03-02 00:00:00.0000000",-521,0,0,0,0,0,1836388,0,0,NA,0,1,0,1,1,0,0,0,1,NA,NA,5,"MULTIPLE AWARD","Government Wide Acquisition Contract","2002-10-20 00:00:00.0000000","","","","Products"
9129100,NA,NA,"2011-09-27",5,6847523,0,0,2004,2005,1,"DAAB0701DH806","0124",NA,NA,313036,"","2100","W15P7T",NA,NA,"J","000","","A",NA,"True",NA,NA,6847523,"2003-11-14 00:00:00.0000000","2005-03-01 00:00:00.0000000",0,0,0,0,0,0,6353645,0,0,NA,0,1,0,0,0,0,0,1,1,NA,NA,7,"SINGLE AWARD","Indefinite Delivery Contract","2011-09-27 00:00:00.0000000","","","ORG-2877","Products"
8531633,NA,"2011-12-31","2011-12-31",2,17472,17472,17472,2011,2011,0,"","W91B4L11P0305",NA,NA,23356,"","2100","W91B4L",NA,NA,"J","000","","A",NA,"True",NA,NA,17472,"2010-12-18 00:00:00.0000000","2011-01-04 00:00:00.0000000",0,0,0,0,0,0,17472,17472,17472,NA,0,1,0,0,0,0,0,1,1,NA,NA,1,NA,"Purchase Order","2011-12-31 00:00:00.0000000","2011-12-31 00:00:00.0000000","","ORG-4774","Services"
20402928,NA,NA,"2003-02-14",1,36614,0,0,2003,2003,1,"SP050099D0051","C639",NA,NA,413843,"","97AS","0500",NA,NA,"J","4000","","A",NA,"True",NA,NA,36614,"2003-01-16 00:00:00.0000000","2003-01-16 00:00:00.0000000",0,0,0,0,0,0,36614,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2003-02-14 00:00:00.0000000","","","","Products"
14204696,NA,"2007-06-27","2007-06-27",4,3335956,3335956,3335956,2006,2007,1,"GS07F0256N","W911SE06F0162",NA,NA,1881,"","2100","W911SE",NA,NA,"J","000","FAIR","A",NA,"True",NA,NA,3335956,"2006-09-12 00:00:00.0000000","2007-06-22 00:00:00.0000000",0,0,0,0,0,0,3327667,3327667,3327667,NA,0,1,0,0,0,0,0,0,1,NA,NA,4,"MULTIPLE AWARD","Federal Supply Schedule","2006-11-30 00:00:00.0000000","2006-11-30 00:00:00.0000000","","ORG-2876","Products"
21753072,NA,"2009-03-23","2009-03-23",1,41607,41607,41607,2009,2009,1,"SPM30008D3153","44QQ",NA,NA,184069,"","97AS","SPM300",NA,NA,"J","000","","A",NA,"True",NA,NA,41607,"2009-03-16 00:00:00.0000000","2009-03-16 00:00:00.0000000",0,0,0,0,0,0,41607,41607,41607,5,0,0,0,0,0,0,0,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2009-03-23 00:00:00.0000000","2009-03-23 00:00:00.0000000","","ORG-2786","Products"
19149656,NA,NA,"2003-08-24",16,15467731,0,0,2001,2002,1,"N6247200D0800","1",NA,NA,204270,"","1700","C2472",NA,NA,"J","2000","","A",NA,"True",NA,NA,15467731,"2000-12-11 00:00:00.0000000","2002-09-09 00:00:00.0000000",0,0,0,2467731,0,0,1.3e+07,0,0,NA,0,1,0,0,0,15,1,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2002-02-22 00:00:00.0000000","","","ORG-2940","Services"
19509863,NA,NA,"1999-09-23",1,1.5e+07,0,0,2002,2002,1,"NMA30199D0008","34",NA,NA,273517,"","97AB","ZM31",NA,NA,"J","1000","FAIR","D",NA,"True",NA,NA,1.5e+07,"2002-03-29 00:00:00.0000000","2002-03-29 00:00:00.0000000",0,0,0,0,0,0,1.5e+07,0,0,2,0,0,0,0,0,0,0,0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract","1999-09-23 00:00:00.0000000","","","","Services"
20418242,NA,NA,"2004-04-30",1,21823073,0,0,2003,2003,1,"SP060003D0527","8073",NA,NA,56929,"","97AS","0600",NA,NA,"K","4000","","A",NA,"True",NA,NA,21823073,"2003-08-25 00:00:00.0000000","2003-08-25 00:00:00.0000000",0,0,0,0,0,0,21823073,0,0,3,0,0,0,0,0,0,0,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2004-04-30 00:00:00.0000000","","","ORG-2775","Products"
24915390,NA,"2008-07-02","2008-07-02",2,14475000,14475000,14475000,2008,2008,1,"W91B4M07D0003","0007",NA,NA,106445,"","2100","W91B4M",NA,NA,"J","000","","A",NA,"True",NA,NA,14475000,"2008-06-04 00:00:00.0000000","2008-07-02 00:00:00.0000000",0,0,0,0,0,0,14475000,14475000,14475000,NA,0,1,0,0,0,0,0,1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract","2008-06-04 00:00:00.0000000","2008-06-04 00:00:00.0000000","","ORG-2874","Products"
3451860,NA,"2007-10-09","2007-10-09",5,900258,900258,900258,2007,2008,0,"","N6247307C4055",NA,NA,23356,"","1700","",NA,NA,"J","000","","D",NA,"True",NA,NA,900258,"2007-06-07 00:00:00.0000000","2007-08-20 00:00:00.0000000",0,0,0,68137,68137,68137,832121,832121,832121,NA,0,1,0,0,0,2,1,0,1,NA,NA,2,NA,"Definitive Contract","2007-08-21 00:00:00.0000000","2007-08-21 00:00:00.0000000","","ORG-2940","Services"
18801991,NA,"2010-09-26","2010-09-26",78,31364403,36767348,36767348,2007,2010,1,"N0017804D4126","0011",NA,NA,275461,"","1700","N00178",NA,NA,"","000","FAIR","A",NA,"False",NA,NA,31364403,"2007-09-27 00:00:00.0000000","2010-09-29 00:00:00.0000000",0,0,0,3766542,24973887,0,602057,11793461,36767348,NA,0,1,0,0,0,5,1,0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract","2009-03-31 00:00:00.0000000","2009-03-31 00:00:00.0000000","","ORG-2941","Services"
19107148,NA,NA,"2001-01-20",4,255094,0,0,2001,2002,1,"N6246797D0964","13",NA,NA,360005,"","1700","C2467",NA,NA,"J","2000","","D",NA,"True",NA,NA,255094,"2000-10-01 00:00:00.0000000","2002-01-18 00:00:00.0000000",-77958,0,0,0,0,0,333052,0,0,NA,0,1,0,3,1,0,0,0,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract","2001-01-20 00:00:00.0000000","","","ORG-2940","Services"
20431386,NA,"2013-01-30","2013-01-30",1,157272026.8,157272026.8,157272026.8,2012,2012,1,"SP060012D0456","B001",NA,NA,31941,"","97AS","SP0600",NA,NA,"K","000","","A",NA,"True",NA,NA,157272026.8,"2011-12-16 00:00:00.0000000","2011-12-16 00:00:00.0000000",0,0,0,0,0,0,157272026.8,157272026.8,157272026.8,16,0,0,0,0,0,0,0,1,1,NA,NA,16,"SINGLE AWARD","Indefinite Delivery Contract","2013-01-30 00:00:00.0000000","2013-01-30 00:00:00.0000000","","ORG-2775","Products"
