"systemequipmentcode","CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode2","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype"
"180","3051304","1","3260","3260","3260","2006","2006","0","","N0016406P2026","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","3260","2006-08-23 00:00:00.0000000","2006-08-23 00:00:00.0000000","3260","3260","3260","1","0","0","0","0","0","0","0","NA","2006-09-22","2006-09-22","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"516","18680503","4","-112722","0","0","2004","2008","1","N0002402G2910","L875","NA","","440641","","1700","","NA","NA","NA","J","","","C","NA","True","NA","NA","-112722","2004-09-24 00:00:00.0000000","2008-06-06 00:00:00.0000000","0","0","0","NA","0","1","0","2","1","0","0","NA","2004-10-31","2004-10-31","-302722","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3047683","1","8723","0","0","2005","2005","0","","N0016405P0334","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","8723","2005-02-09 00:00:00.0000000","2005-02-09 00:00:00.0000000","8723","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-06-03","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"374","17655376","1","12872","12872","12872","2007","2007","1","GS35F0218M","N0017807F3763","NA","","421095","","1700","N00178","NA","NA","NA","J","374","","A","NA","True","NA","NA","12872","2007-08-28 00:00:00.0000000","2007-08-28 00:00:00.0000000","12872","12872","12872","3","0","0","0","0","0","0","0","NA","2007-08-31","2007-08-31","0","0","0","0","0","0",0,1,NA,NA,3,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18912023","1","141304","0","0","2005","2005","1","N0038304G001H","5031","NA","","188332","","1700","N00383","NA","NA","NA","J","198","","C","NA","True","NA","NA","141304","2004-11-19 00:00:00.0000000","2004-11-19 00:00:00.0000000","141304","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-09-20","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"301","7930017","24","16155291.5","0","0","2006","2010","0","","W31P4Q05C0278","NA","","23356","","2100","W31P4Q","NA","NA","NA","J","","","B","NA","True","NA","NA","16155291.5","2006-02-02 00:00:00.0000000","2010-04-06 00:00:00.0000000","6734997","0","0","NA","0","1","0","9","1","4","1","NA","2011-04-06","2011-04-06","6751448.15","0","0","2668846.35","0","0",0,0,0,0,1,NA,"Definitive Contract"
"198","18983444","1","405","0","0","2005","2005","1","N0060400A0060","95AA","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","405","2005-03-31 00:00:00.0000000","2005-03-31 00:00:00.0000000","405","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983029","1","272","0","0","2005","2005","1","N0060400A0019","31AB","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","272","2005-03-31 00:00:00.0000000","2005-03-31 00:00:00.0000000","272","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"516","3479865","1","5501","5501","5501","2011","2011","0","","N6279311PA040","NA","","23356","","1700","N62793","NA","NA","NA","J","516","","D","NA","True","NA","NA","5501","2011-01-18 00:00:00.0000000","2011-01-18 00:00:00.0000000","5501","5501","5501","5","0","0","0","0","0","0","0","NA","2011-02-22","2011-02-22","0","0","0","0","0","0",0,1,NA,NA,5,NA,"Purchase Order"
"198","19239894","2","211576","0","0","2004","2004","1","N6267002D0001","8B1F","NA","","26109","","1700","BS670","NA","NA","NA","J","","","A","NA","True","NA","NA","211576","2004-01-20 00:00:00.0000000","2004-06-17 00:00:00.0000000","216376","0","0","NA","0","1","0","0","0","1","1","NA","NA","2004-07-31","0","0","0","-4800","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16664091","2","34379.49","34379.49","34379.49","2009","2009","1","GS24F0066M","N0016409F0379","NA","","414464","","1700","N00164","NA","NA","NA","J","180","FAIR","A","NA","True","NA","NA","34379.49","2009-09-17 00:00:00.0000000","2009-09-29 00:00:00.0000000","34379.49","34379.49","34379.49","NA","0","1","0","0","0","0","0","NA","2009-10-29","2009-10-29","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18984025","1","234","0","0","2005","2005","1","N0060404A0001","98AA","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","234","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","234","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","17674341","1","20644","20644","20644","2008","2008","1","GS35F0271N","M6785408F0012","NA","","19962","","1700","M67854","NA","NA","NA","J","515","ONE","A","NA","True","NA","NA","20644","2007-12-18 00:00:00.0000000","2007-12-18 00:00:00.0000000","20644","20644","20644","1","0","0","0","0","0","0","0","NA","2008-12-27","2008-12-27","0","0","0","0","0","0",0,0,0,0,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","2960753","14","27216554","0","0","2003","2011","0","","N0001903C0050","NA","","23356","","1700","","NA","NA","NA","","","","C","NA","True","NA","NA","27216554","2003-07-09 00:00:00.0000000","2010-11-22 00:00:00.0000000","10464372","0","0","NA","0","1","0","0","0","5","1","NA","2007-09-30","2007-09-30","0","0","0","16726979","0","0",0,0,1,0,1,NA,"Definitive Contract"
"1AIH","9196831","3","2175847","0","0","2000","2001","1","DAAH0100D0023","1","NA","","20755","","2100","AH01","NA","NA","NA","Z","","","A","NA","False","NA","NA","2175847","2000-05-25 00:00:00.0000000","2001-09-21 00:00:00.0000000","2064294","0","0","NA","0","1","0","0","0","0","0","NA","NA","2005-05-24","0","0","0","0","0","0",0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract"
"180","3053007","1","6144","6144","6144","2007","2007","0","","N0016407P1025","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","6144","2007-04-19 00:00:00.0000000","2007-04-19 00:00:00.0000000","6144","6144","6144","2","0","0","0","0","0","0","0","NA","2007-05-03","2007-05-03","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"515","2932062","1","2950","0","0","2005","2005","0","","M6785405M0007","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","C","NA","True","NA","NA","2950","2004-11-15 00:00:00.0000000","2004-11-15 00:00:00.0000000","2950","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-09-30","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"515","2931873","4","742868","0","0","2005","2008","0","","M6785405C0026","NA","","23356","","1700","M67854","NA","NA","NA","U","515","","D","NA","False","NA","NA","742868","2005-03-17 00:00:00.0000000","2008-01-10 00:00:00.0000000","3e+05","0","0","NA","0","1","0","0","0","2","1","NA","2008-05-16","2008-05-16","0","0","0","146362","0","0",0,1,NA,NA,7,NA,"Definitive Contract"
"180","3052426","1","55350","55350","55350","2007","2007","0","","N0016407P0396","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","55350","2006-12-21 00:00:00.0000000","2006-12-21 00:00:00.0000000","55350","55350","55350","2","0","0","0","0","0","0","0","NA","2007-03-05","2007-03-05","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"198","3581338","5","320213","320213","320213","2010","2011","0","","N6833510C0389","NA","","23356","","1700","N68335","NA","NA","NA","J","198","","A","NA","True","NA","NA","320213","2010-06-02 00:00:00.0000000","2011-08-11 00:00:00.0000000","320213","320213","320213","NA","0","1","0","0","0","1","1","NA","2011-03-31","2011-03-31","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Definitive Contract"
"180","3046684","2","12524","0","0","2005","2005","0","","N0016404M2717","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","12524","2004-10-26 00:00:00.0000000","2004-10-26 00:00:00.0000000","0","0","0","NA","0","1","0","0","0","1","1","NA","NA","2004-12-09","0","0","0","12524","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","18761183","2","70770","0","0","2004","2005","1","N0014003DH011","0026","NA","","362813","","1700","","NA","NA","NA","Z","","","E","NA","False","NA","NA","70770","2004-03-31 00:00:00.0000000","2004-10-12 00:00:00.0000000","47180","0","0","NA","0","1","0","1","1","0","0","NA","NA","2005-03-31","23590","0","0","0","0","0",0,1,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","17909501","1","13871","0","0","2005","2005","1","GS35F4076D","N0016405F0141","NA","","197245","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","13871","2005-09-20 00:00:00.0000000","2005-09-20 00:00:00.0000000","13871","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-09-30","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"374","25856044","12","8297989","8297989","8297989","2013","2013","1","N0002412G2317","ER01","NA","","120241","","1700","N62786","NA","NA","NA","U","374","","C","NA","False","NA","NA","8297989","2012-10-19 00:00:00.0000000","2013-09-23 00:00:00.0000000","160406","647487","2999921","NA","0","1","0","3","1","3","1","NA","2014-09-30","2014-09-30","3076450","3076450","5298068","3137146","4149987","0",0,0,1,0,1,"SINGLE AWARD","Basic Ordering Agreement"
"180","3056528","1","1188","1188","1188","2009","2009","0","","N0016409P0253","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","1188","2009-01-08 00:00:00.0000000","2009-01-08 00:00:00.0000000","1188","1188","1188","2","0","0","0","0","0","0","0","NA","2009-01-29","2009-01-29","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"180","3052698","1","19244","19244","19244","2007","2007","0","","N0016407P0677","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","B","NA","True","NA","NA","19244","2007-03-02 00:00:00.0000000","2007-03-02 00:00:00.0000000","19244","19244","19244","1","0","0","0","0","0","0","0","NA","2007-06-08","2007-06-08","0","0","0","0","0","0",0,0,0,0,1,NA,"Purchase Order"
"198","18983192","1","397","0","0","2005","2005","1","N0060400A0033","25AA","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","397","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","397","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983003","1","888","0","0","2005","2005","1","N0060400A0019","18AB","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","888","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","888","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","19220870","1","2567","0","0","2005","2005","1","N6264903D0008","L353","NA","","116077","","1700","N32778","NA","NA","NA","J","198","","A","NA","True","NA","NA","2567","2005-06-23 00:00:00.0000000","2005-06-23 00:00:00.0000000","2567","0","0","3","0","0","0","0","0","0","0","NA","NA","2005-07-13","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3046601","1","58858","0","0","2004","2004","0","","N0016404M2353","NA","","23356","","1700","BW17A","NA","NA","NA","J","180","","C","NA","True","NA","NA","58858","2004-09-04 00:00:00.0000000","2004-09-04 00:00:00.0000000","58858","0","0","1","0","0","0","0","0","0","0","NA","NA","2004-11-16","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","18894001","1","90349","0","0","2004","2004","1","N0038301G004H","5271","NA","","373966","","1700","JA10D","NA","NA","NA","J","198","","C","NA","True","NA","NA","90349","2003-11-19 00:00:00.0000000","2003-11-19 00:00:00.0000000","90349","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-01-31","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3051393","1","4065","4065","4065","2006","2006","0","","N0016406P2119","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","4065","2006-08-30 00:00:00.0000000","2006-08-30 00:00:00.0000000","4065","4065","4065","1","0","0","0","0","0","0","0","NA","2006-09-21","2006-09-21","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","18889756","2","39000","0","0","2004","2006","1","N0038300G023B","5471","NA","","44858","","1700","","NA","NA","NA","J","","","C","NA","True","NA","NA","39000","2004-01-09 00:00:00.0000000","2006-06-29 00:00:00.0000000","39000","0","0","NA","1","1","1","0","0","0","0","NA","2006-01-31","2006-01-31","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","17953288","1","199800","0","0","2006","2006","1","GS35F4194D","N0016406F0320","NA","","166122","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","199800","2006-05-31 00:00:00.0000000","2006-05-31 00:00:00.0000000","199800","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-06-30","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","25854964","3","667506.4375","667506.4375","667506.4375","2013","2013","1","N0001909D0022","0084","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","667506.4375","2013-02-04 00:00:00.0000000","2013-09-03 00:00:00.0000000","667506.4375","667506.4375","667506.4375","NA","0","1","0","0","0","1","1","NA","2013-10-17","2013-10-17","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16671482","1","23849","23849","23849","2006","2006","1","GS24F0806A","N0016406F0724","NA","","319529","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","23849","2006-09-29 00:00:00.0000000","2006-09-29 00:00:00.0000000","23849","23849","23849","1","0","0","0","0","0","0","0","NA","2006-11-24","2006-11-24","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3048771","1","11996","0","0","2005","2005","0","","N0016405P1676","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","11996","2005-07-29 00:00:00.0000000","2005-07-29 00:00:00.0000000","11996","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-09-29","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","18983338","1","287","0","0","2005","2005","1","N0060400A0060","05AA","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","287","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","287","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18982946","1","116","0","0","2005","2005","1","N0060400A0004","03AA","NA","","26199","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","116","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","116","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3057430","1","10275","10275","10275","2009","2009","0","","N0016409P1169","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","10275","2009-09-14 00:00:00.0000000","2009-09-14 00:00:00.0000000","10275","10275","10275","1","0","0","0","0","0","0","0","NA","2009-09-28","2009-09-28","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","14493860","1","7500","7500","7500","2009","2009","1","GS07F9785H","N0016409F0175","NA","","253829","","1700","N00164","NA","NA","NA","J","180","FAIR","A","NA","True","NA","NA","7500","2009-05-18 00:00:00.0000000","2009-05-18 00:00:00.0000000","7500","7500","7500","2","0","0","0","0","0","0","0","NA","2009-07-18","2009-07-18","0","0","0","0","0","0",0,1,NA,NA,2,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3475454","9","1075267","0","0","2003","2004","0","","N6267803C3069","NA","","23356","","1700","BS678","NA","NA","NA","J","","","A","NA","True","NA","NA","1075267","2003-09-15 00:00:00.0000000","2003-12-03 00:00:00.0000000","90000","0","0","NA","0","1","0","0","0","8","1","NA","NA","2003-12-03","0","0","0","985267","0","0",1,1,NA,NA,6,NA,"Definitive Contract"
"198","18983948","1","131","0","0","2005","2005","1","N0060404A0001","45AB","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","131","2005-03-23 00:00:00.0000000","2005-03-23 00:00:00.0000000","131","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-23","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3050402","1","7744","0","0","2006","2006","0","","N0016406P1002","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","7744","2006-04-07 00:00:00.0000000","2006-04-07 00:00:00.0000000","7744","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-04-27","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","18659036","6","175041","175041","175041","2009","2011","1","N0001904D0077","0010","NA","","89342","","1700","N00019","NA","NA","NA","U","198","","C","NA","False","NA","NA","175041","2009-02-24 00:00:00.0000000","2011-03-31 00:00:00.0000000","112646","112646","112646","NA","0","1","0","0","0","0","0","NA","2011-04-30","2011-04-30","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2934491","1","69999.99","69999.99","99999.99","2011","2011","0","","M6785411C0013","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","69999.99","2011-05-05 00:00:00.0000000","2011-05-05 00:00:00.0000000","69999.99","69999.99","99999.99","3","0","0","0","0","0","0","0","NA","2012-02-12","2011-11-12","0","0","0","0","0","0",0,1,NA,NA,3,NA,"Definitive Contract"
"374","18687550","4","3568598","3568598","3568598","2012","2013","1","N0002412G4329","0001","NA","","268407","","1700","N55236","NA","NA","NA","U","374","","C","NA","False","NA","NA","3568598","2012-09-29 00:00:00.0000000","2013-03-04 00:00:00.0000000","3310913","3310913","3310913","NA","0","1","0","0","0","1","1","NA","2013-09-29","2013-09-29","0","0","0","257685","257685","257685",0,0,1,0,1,"SINGLE AWARD","Basic Ordering Agreement"
"198","18984013","1","2175","0","0","2005","2005","1","N0060404A0001","87AA","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","2175","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","2175","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3050614","1","7425","0","0","2006","2006","0","","N0016406P1265","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","7425","2006-05-16 00:00:00.0000000","2006-05-16 00:00:00.0000000","7425","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-07-07","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"301","18658233","2","379489","0","0","2003","2004","1","N0001903D0013","0001","NA","","58335","","1700","AC524","NA","NA","NA","J","","","A","NA","True","NA","NA","379489","2003-08-21 00:00:00.0000000","2004-05-25 00:00:00.0000000","358779","0","0","NA","0","1","0","0","0","1","1","NA","NA","2004-12-31","0","0","0","20710","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
